venue_name,category,price_level,lat,lng,date,day_of_week,day_of_week_num,hour,is_football_saturday,is_semester,busyness
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-26,Sunday,6,14,False,True,21
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-26,Sunday,6,15,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-26,Sunday,6,16,False,True,6
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-26,Sunday,6,17,False,True,7
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-26,Sunday,6,18,False,True,3
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-26,Sunday,6,19,False,True,16
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-26,Sunday,6,20,False,True,22
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-26,Sunday,6,21,False,True,41
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-26,Sunday,6,22,False,True,30
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-26,Sunday,6,23,False,True,29
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-26,Sunday,6,0,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-26,Sunday,6,1,False,True,19
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-26,Sunday,6,2,False,True,20
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-27,Monday,0,10,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-27,Monday,0,11,False,True,9
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-27,Monday,0,12,False,True,18
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-27,Monday,0,13,False,True,20
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-27,Monday,0,14,False,True,9
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-27,Monday,0,15,False,True,5
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-27,Monday,0,16,False,True,2
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-27,Monday,0,17,False,True,8
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-27,Monday,0,18,False,True,23
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-27,Monday,0,19,False,True,12
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-27,Monday,0,20,False,True,29
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-27,Monday,0,21,False,True,16
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-27,Monday,0,22,False,True,14
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-27,Monday,0,23,False,True,25
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-27,Monday,0,0,False,True,14
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-27,Monday,0,1,False,True,14
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-27,Monday,0,2,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-28,Tuesday,1,10,False,True,5
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-28,Tuesday,1,11,False,True,24
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-28,Tuesday,1,12,False,True,17
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-28,Tuesday,1,13,False,True,8
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-28,Tuesday,1,14,False,True,21
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-28,Tuesday,1,15,False,True,3
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-28,Tuesday,1,16,False,True,23
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-28,Tuesday,1,17,False,True,21
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-28,Tuesday,1,18,False,True,20
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-28,Tuesday,1,19,False,True,32
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-28,Tuesday,1,20,False,True,25
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-28,Tuesday,1,21,False,True,32
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-28,Tuesday,1,22,False,True,36
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-28,Tuesday,1,23,False,True,23
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-28,Tuesday,1,0,False,True,6
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-28,Tuesday,1,1,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-28,Tuesday,1,2,False,True,8
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-29,Wednesday,2,10,False,True,17
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-29,Wednesday,2,11,False,True,30
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-29,Wednesday,2,12,False,True,26
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-29,Wednesday,2,13,False,True,18
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-29,Wednesday,2,14,False,True,6
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-29,Wednesday,2,15,False,True,7
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-29,Wednesday,2,16,False,True,8
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-29,Wednesday,2,17,False,True,8
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-29,Wednesday,2,18,False,True,25
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-29,Wednesday,2,19,False,True,43
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-29,Wednesday,2,20,False,True,33
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-29,Wednesday,2,21,False,True,32
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-29,Wednesday,2,22,False,True,30
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-29,Wednesday,2,23,False,True,28
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-29,Wednesday,2,0,False,True,4
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-29,Wednesday,2,1,False,True,12
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-29,Wednesday,2,2,False,True,14
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-30,Thursday,3,10,False,True,15
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-30,Thursday,3,11,False,True,31
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-30,Thursday,3,12,False,True,30
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-30,Thursday,3,13,False,True,13
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-30,Thursday,3,14,False,True,32
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-30,Thursday,3,15,False,True,8
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-30,Thursday,3,16,False,True,4
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-30,Thursday,3,17,False,True,4
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-30,Thursday,3,18,False,True,28
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-30,Thursday,3,19,False,True,32
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-30,Thursday,3,20,False,True,25
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-30,Thursday,3,21,False,True,45
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-30,Thursday,3,22,False,True,27
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-30,Thursday,3,23,False,True,35
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-30,Thursday,3,0,False,True,15
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-30,Thursday,3,1,False,True,20
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-30,Thursday,3,2,False,True,28
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-31,Friday,4,10,False,True,10
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-31,Friday,4,11,False,True,42
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-31,Friday,4,12,False,True,40
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-31,Friday,4,13,False,True,45
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-31,Friday,4,14,False,True,44
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-31,Friday,4,15,False,True,18
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-31,Friday,4,16,False,True,17
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-31,Friday,4,17,False,True,12
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-31,Friday,4,18,False,True,46
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-31,Friday,4,19,False,True,56
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-31,Friday,4,20,False,True,68
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-31,Friday,4,21,False,True,61
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-31,Friday,4,22,False,True,55
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-31,Friday,4,23,False,True,43
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-31,Friday,4,0,False,True,24
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-31,Friday,4,1,False,True,12
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-01-31,Friday,4,2,False,True,36
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-01,Saturday,5,10,False,True,14
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-01,Saturday,5,11,False,True,52
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-01,Saturday,5,12,False,True,62
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-01,Saturday,5,13,False,True,54
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-01,Saturday,5,14,False,True,51
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-01,Saturday,5,15,False,True,17
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-01,Saturday,5,16,False,True,13
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-01,Saturday,5,17,False,True,31
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-01,Saturday,5,18,False,True,57
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-01,Saturday,5,19,False,True,58
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-01,Saturday,5,20,False,True,62
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-01,Saturday,5,21,False,True,55
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-01,Saturday,5,22,False,True,63
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-01,Saturday,5,23,False,True,60
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-01,Saturday,5,0,False,True,37
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-01,Saturday,5,1,False,True,30
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-01,Saturday,5,2,False,True,27
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-02,Sunday,6,10,False,True,6
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-02,Sunday,6,11,False,True,15
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-02,Sunday,6,12,False,True,31
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-02,Sunday,6,13,False,True,21
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-02,Sunday,6,14,False,True,3
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-02,Sunday,6,15,False,True,4
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-02,Sunday,6,16,False,True,3
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-02,Sunday,6,17,False,True,5
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-02,Sunday,6,18,False,True,22
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-02,Sunday,6,19,False,True,23
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-02,Sunday,6,20,False,True,28
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-02,Sunday,6,21,False,True,40
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-02,Sunday,6,22,False,True,23
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-02,Sunday,6,23,False,True,39
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-02,Sunday,6,0,False,True,4
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-02,Sunday,6,1,False,True,10
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-02,Sunday,6,2,False,True,7
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-03,Monday,0,10,False,True,8
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-03,Monday,0,11,False,True,18
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-03,Monday,0,12,False,True,18
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-03,Monday,0,13,False,True,8
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-03,Monday,0,14,False,True,6
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-03,Monday,0,15,False,True,27
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-03,Monday,0,16,False,True,3
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-03,Monday,0,17,False,True,13
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-03,Monday,0,18,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-03,Monday,0,19,False,True,16
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-03,Monday,0,20,False,True,20
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-03,Monday,0,21,False,True,26
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-03,Monday,0,22,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-03,Monday,0,23,False,True,19
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-03,Monday,0,0,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-03,Monday,0,1,False,True,10
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-03,Monday,0,2,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-04,Tuesday,1,10,False,True,1
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-04,Tuesday,1,11,False,True,15
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-04,Tuesday,1,12,False,True,9
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-04,Tuesday,1,13,False,True,13
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-04,Tuesday,1,14,False,True,7
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-04,Tuesday,1,15,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-04,Tuesday,1,16,False,True,16
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-04,Tuesday,1,17,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-04,Tuesday,1,18,False,True,14
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-04,Tuesday,1,19,False,True,27
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-04,Tuesday,1,20,False,True,20
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-04,Tuesday,1,21,False,True,19
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-04,Tuesday,1,22,False,True,26
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-04,Tuesday,1,23,False,True,30
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-04,Tuesday,1,0,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-04,Tuesday,1,1,False,True,7
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-04,Tuesday,1,2,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-05,Wednesday,2,10,False,True,8
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-05,Wednesday,2,11,False,True,22
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-05,Wednesday,2,12,False,True,15
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-05,Wednesday,2,13,False,True,18
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-05,Wednesday,2,14,False,True,11
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-05,Wednesday,2,15,False,True,11
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-05,Wednesday,2,16,False,True,19
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-05,Wednesday,2,17,False,True,2
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-05,Wednesday,2,18,False,True,15
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-05,Wednesday,2,19,False,True,31
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-05,Wednesday,2,20,False,True,41
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-05,Wednesday,2,21,False,True,21
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-05,Wednesday,2,22,False,True,30
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-05,Wednesday,2,23,False,True,30
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-05,Wednesday,2,0,False,True,10
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-05,Wednesday,2,1,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-05,Wednesday,2,2,False,True,15
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-06,Thursday,3,10,False,True,25
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-06,Thursday,3,11,False,True,28
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-06,Thursday,3,12,False,True,19
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-06,Thursday,3,13,False,True,23
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-06,Thursday,3,14,False,True,41
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-06,Thursday,3,15,False,True,21
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-06,Thursday,3,16,False,True,18
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-06,Thursday,3,17,False,True,16
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-06,Thursday,3,18,False,True,19
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-06,Thursday,3,19,False,True,32
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-06,Thursday,3,20,False,True,38
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-06,Thursday,3,21,False,True,45
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-06,Thursday,3,22,False,True,51
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-06,Thursday,3,23,False,True,42
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-06,Thursday,3,0,False,True,2
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-06,Thursday,3,1,False,True,15
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-06,Thursday,3,2,False,True,19
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-07,Friday,4,10,False,True,26
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-07,Friday,4,11,False,True,37
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-07,Friday,4,12,False,True,65
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-07,Friday,4,13,False,True,32
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-07,Friday,4,14,False,True,33
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-07,Friday,4,15,False,True,23
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-07,Friday,4,16,False,True,38
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-07,Friday,4,17,False,True,14
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-07,Friday,4,18,False,True,36
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-07,Friday,4,19,False,True,61
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-07,Friday,4,20,False,True,60
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-07,Friday,4,21,False,True,61
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-07,Friday,4,22,False,True,65
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-07,Friday,4,23,False,True,54
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-07,Friday,4,0,False,True,29
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-07,Friday,4,1,False,True,31
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-07,Friday,4,2,False,True,23
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-08,Saturday,5,10,False,True,27
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-08,Saturday,5,11,False,True,51
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-08,Saturday,5,12,False,True,53
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-08,Saturday,5,13,False,True,50
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-08,Saturday,5,14,False,True,49
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-08,Saturday,5,15,False,True,34
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-08,Saturday,5,16,False,True,37
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-08,Saturday,5,17,False,True,12
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-08,Saturday,5,18,False,True,45
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-08,Saturday,5,19,False,True,56
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-08,Saturday,5,20,False,True,69
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-08,Saturday,5,21,False,True,78
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-08,Saturday,5,22,False,True,77
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-08,Saturday,5,23,False,True,60
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-08,Saturday,5,0,False,True,9
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-08,Saturday,5,1,False,True,17
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-08,Saturday,5,2,False,True,32
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-09,Sunday,6,10,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-09,Sunday,6,11,False,True,29
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-09,Sunday,6,12,False,True,24
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-09,Sunday,6,13,False,True,30
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-09,Sunday,6,14,False,True,18
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-09,Sunday,6,15,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-09,Sunday,6,16,False,True,13
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-09,Sunday,6,17,False,True,20
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-09,Sunday,6,18,False,True,25
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-09,Sunday,6,19,False,True,19
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-09,Sunday,6,20,False,True,29
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-09,Sunday,6,21,False,True,25
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-09,Sunday,6,22,False,True,22
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-09,Sunday,6,23,False,True,32
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-09,Sunday,6,0,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-09,Sunday,6,1,False,True,2
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-09,Sunday,6,2,False,True,1
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-10,Monday,0,10,False,True,0
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-10,Monday,0,11,False,True,16
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-10,Monday,0,12,False,True,24
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-10,Monday,0,13,False,True,13
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-10,Monday,0,14,False,True,2
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-10,Monday,0,15,False,True,14
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-10,Monday,0,16,False,True,20
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-10,Monday,0,17,False,True,2
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-10,Monday,0,18,False,True,9
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-10,Monday,0,19,False,True,22
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-10,Monday,0,20,False,True,34
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-10,Monday,0,21,False,True,18
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-10,Monday,0,22,False,True,10
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-10,Monday,0,23,False,True,23
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-10,Monday,0,0,False,True,13
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-10,Monday,0,1,False,True,7
Brother's Bar & Grill,bar_grill,2,41.6756,-86.252,2025-02-10,Monday,0,2,False,True,3
